0	1.0347649543858952
1	1.0183034818166807
2	1.020240129496752
3	1.0180650539156733
4	1.03662178944831
5	1.021708923642766
6	1.0231394653185493
7	1.0155745156122455
8	1.011455839052117
9	1.0091885093905206
10	1.02229679266376
11	1.021482471525261
12	1.0203171650151546
13	1.021239248021233
14	1.013879353214722
15	1.0214359162837745
16	1.0221763938498416
17	1.0198761033003154
18	1.0518674604405938
19	1.0272662487133122
20	1.020283674512781
21	1.0203784853692752
22	1.0202776696544582
23	1.044012169959452
24	1.0221607109158348
25	1.0113991834664584
26	1.0315215071666435
27	1.018175361369318
28	1.038038588260614
29	1.0221962185907363
30	1.0126106609174657
31	1.0587970079978493
32	1.0333828948795878
33	1.0770336506145866
34	1.0183113445299155
35	1.0205873322152452
36	1.0145805167629187
37	1.0113420706713172
38	1.0597511750709927
39	1.0254362305172746
40	1.0172102885977523
41	1.020532769380961
42	1.0422881071316594
43	1.0223400857731049
44	1.018564826246314
45	1.0509630443694502
46	1.027847155689048
47	1.0478083030137408
48	1.019409383148302
49	1.018716452500132
50	1.0447255414299925
51	1.0273055662605897
52	1.0198129950760029
53	1.0224502234242474
54	1.0187168512126528
55	1.0229098373076144
56	1.0200827108787536
57	1.021099235973594
58	1.0182852926839912
59	1.0202276934745171
60	1.0135800470473255
61	1.0206963197461625
62	1.012866702113772
63	1.0557221753722987
64	1.033914975350474
65	1.022656787286256
66	1.0090585161576047
67	1.0084547060844864
68	1.060437064492808
69	1.0219980296557998
70	1.0381400128297893
71	1.0678309215826896
72	1.020474202763861
73	1.0190280267678666
74	1.0200587500865719
75	1.0471636664844837
76	1.0279893193224225
77	1.0193456783508952
78	1.023329767058995
79	1.015396995210889
80	1.0200215336961338
81	1.012514101713011
82	1.0100744602786096
83	1.0240079592380336
84	1.0480775476398385
85	1.0611169761297496
86	1.0225903615763972
87	1.044508258133216
88	1.0079660338738168
89	1.0265301296088662
90	1.0696189635338047
91	1.0219061049102767
92	1.0183608652694174
93	1.021929340902532
94	1.0153515228203378
95	1.018442792134621
96	1.01467960380826
97	1.0345051859677623
98	1.005643641447968
99	1.017693145549375
100	1.0212335506756496
101	1.0207660405784176
102	1.0172476694744381
103	1.056151985415061
104	1.0207515499568505
105	1.012376094724937
106	1.0331701136124736
107	1.029605759128192
108	1.0174635990790222
109	1.0180050484200407
110	1.016444868204767
111	1.0518598868936346
112	1.0251186733731192
113	1.0449108244903451
114	1.0612097444274442
115	1.0195007042839086
116	1.0180832582471955
117	1.0376524679456127
118	1.0180364116262197
119	1.0182339102004772
120	1.0456466080113909
121	1.0270955498878838
122	1.0182145941893324
123	1.0208873382541441
124	1.0199965604623855
125	1.0147580759751653
126	1.0203910340989792
127	1.049304017434244
128	1.029215384477767
129	1.0176549346252444
130	1.020058588835779
131	1.0362818878231048
132	1.021193691516142
133	1.0523599321083255
134	1.0208050704139746
135	1.0116613399324672
136	1.05477643166574
137	1.0106070456747382
138	1.0238649165386757
139	1.0190140641320244
140	1.040593165923321
141	1.027111970664453
142	1.0440585411464407
143	1.0084079026205996
144	1.0256008213489958
145	1.0188196590737295
146	1.0414835489625853
147	1.0657406635878561
148	1.049398788522796
149	1.009280737219743
150	1.0181551605187875
151	1.0135083374113378
152	1.0328823302387704
153	1.0267309585459738
154	1.0425961983974557
155	1.0266587138064782
156	1.0742907425546624
157	1.0187972713061018
158	1.0193587595527194
159	1.0187934213546117
160	1.0132098269576475
161	1.017694621537784
162	1.047798926043804
163	1.0184270129867574
164	1.0340335063600077
165	1.0635219848917954
166	1.0130748102680045
167	1.029980249155177
168	1.0228287614198845
169	1.0227008056340048
170	1.0175917570182067
171	1.0486429060155564
172	1.0201299902943657
173	1.0183724031505026
174	1.017804817389487
175	1.0181714653843987
176	1.0158627224598282
177	1.0112487193033128
178	1.0204105256567546
179	1.0387243744723258
180	1.0288328888026612
181	1.014821046287388
182	1.0349855177294396
183	1.0637051823498815
184	1.0192595751027735
185	1.0475295474079163
186	1.0287281904480294
187	1.0641956715859464
188	1.0370761218092164
189	1.0226276644665528
190	1.0307132406929487
191	1.0205641248822686
192	1.0270590931541599
193	1.0385112724528196
194	1.0068083397523415
195	1.0219157538604684
196	1.019292825461608
197	1.0184265407066495
198	1.0185936867412917
199	1.01254215911707
200	1.0249989824840975
201	1.014842925992152
202	1.032112021157862
203	1.0626393954745956
204	1.0378410427085463
205	1.0198696527150068
206	1.0188619347526011
207	1.0368844218890565
208	1.0606153909196516
209	1.0188343395714201
210	1.0183350820805483
211	1.0183860873442143
212	1.01790873977031
213	1.0147927317377587
214	1.0493693824238868
215	1.0171347313419123
216	1.0188833038808764
217	1.0175138438644369
218	1.0344900287415801
219	1.021828239325766
220	1.0144321940071754
221	1.0684947244487981
222	1.0210072755195283
223	1.0128654585162453
224	1.0506349404577704
225	1.0200077253282918
226	1.018714306126503
227	1.0373288490429784
228	1.0160268721902024
229	1.0113444934240445
230	1.027621411445928
231	1.0169994905073005
232	1.0180663993293328
233	1.0197765804175005
234	1.0181388186964402
235	1.0157633565137165
236	1.0180083820811685
237	1.0325154564802346
238	1.0239740140194191
239	1.0157888877597865
240	1.016720058544196
241	1.0184080616100923
242	1.0173217652977788
243	1.0401452196034182
244	1.0245463898997973
245	1.0186772808258893
246	1.019383863385206
247	1.0143642517149791
248	1.0177093540538744
249	1.0462361786065415
250	1.023773850605885
251	1.0183095401525155
252	1.0154886383361637
253	1.0530564885082576
254	1.0187462206664435
255	1.0117499678963957
256	1.0175054308569063
257	1.0147355572112562
258	1.0180590024597898
259	1.017095658072308
260	1.016600847915269
261	1.0100899158144405
262	1.0304954828593167
263	1.0048508218494336
264	1.01442389922746
265	1.0128638189545074
266	1.0102498410000196
267	1.029910266334328
268	1.019684762063542
269	1.0188516782717776
270	1.0182621599396509
271	1.018819821812099
272	1.0438575130990153
273	1.0259689529233142
274	1.0041675301710227
275	1.0200596698513964
276	1.033286247093896
277	1.0229690927022126
278	1.003281650366444
279	1.016482267710445
280	1.0135742528333254
281	1.0345875492901495
282	1.0062459516934141
283	1.0077710966688866
284	1.0186894002752735
285	1.046092976113585
286	1.010911698043265
287	1.0188030468094997
288	1.0455683300343066
289	1.0180891147700213
290	1.0174075057944032
291	1.0344276104658978
292	1.0183019958167505
293	1.015429344681644
294	1.045453637690542
295	1.0265215418552684
296	1.0173898508624235
297	1.066136531016983
298	1.0410136339172085
299	1.0088891925191703
300	1.0197834935294712
301	1.0164782831621364
302	1.0172224805886372
303	1.0176364587228541
304	1.0172722908727556
305	1.0362948678592279
306	1.0195382503716555
307	1.0154292107411607
308	1.0159927158318056
309	1.0177795678939703
310	1.040306057469563
311	1.0180294174717188
312	1.0489668704181752
313	1.0306827877706162
314	1.019664822806425
315	1.0168826347052684
316	1.0176636460129767
317	1.0166375469445863
318	1.0135224197121082
319	1.0098275034278474
320	1.0522979382719442
321	1.017986514070177
322	1.0173258338636473
323	1.0182998820357243
324	1.0189754629904424
325	1.0422235847635946
326	1.049541438656989
327	1.0176620073132023
328	1.0347610386355761
329	1.0198280374412845
330	1.0169165465104948
331	1.0159027657719157
332	1.0169111127229495
333	1.0106659211406601
334	1.030213090250814
335	1.0222879672836407
336	1.01593578446142
337	1.0131117877953282
338	1.0333129716857248
339	1.0185156284275774
340	1.019733790849229
341	1.0110901278086872
342	1.017705973404984
343	1.0372413050221225
344	1.0506676020528345
